Symbol,Name,IPOyear,Sector,industry,Summary Quote
TYL,"Tyler Technologies, Inc.",n/a,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/tyl
TSN,"Tyson Foods, Inc.",n/a,Consumer Non-Durables,Meat/Poultry/Fish,https://old.nasdaq.com/symbol/tsn
USB,U.S. Bancorp,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/usb
USB^A,U.S. Bancorp,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/usb^a
USB^H,U.S. Bancorp,n/a,n/a,n/a,https://old.nasdaq.com/symbol/usb^h
USB^M,U.S. Bancorp,n/a,n/a,n/a,https://old.nasdaq.com/symbol/usb^m
USB^O,U.S. Bancorp,n/a,n/a,n/a,https://old.nasdaq.com/symbol/usb^o
USB^P,U.S. Bancorp,n/a,n/a,n/a,https://old.nasdaq.com/symbol/usb^p
USPH,"U.S. Physical Therapy, Inc.",1992,Health Care,Medical/Nursing Services,https://old.nasdaq.com/symbol/usph
SLCA,"U.S. Silica Holdings, Inc.",2012,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),https://old.nasdaq.com/symbol/slca
USX,"U.S. Xpress Enterprises, Inc.",2018,Transportation,Trucking Freight/Courier Services,https://old.nasdaq.com/symbol/usx
UBER,"Uber Technologies, Inc.",2019,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/uber
UI,Ubiquiti Inc.,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,https://old.nasdaq.com/symbol/ui
UBS,UBS AG,2014,Finance,Major Banks,https://old.nasdaq.com/symbol/ubs
UDR,"UDR, Inc.",n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/udr
UGI,UGI Corporation,n/a,Public Utilities,Natural Gas Distribution,https://old.nasdaq.com/symbol/ugi
UGP,Ultrapar Participacoes S.A.,n/a,Public Utilities,Oil/Gas Transmission,https://old.nasdaq.com/symbol/ugp
UMH,"UMH Properties, Inc.",n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/umh
UMH^B,"UMH Properties, Inc.",n/a,n/a,n/a,https://old.nasdaq.com/symbol/umh^b
UMH^C,"UMH Properties, Inc.",n/a,n/a,n/a,https://old.nasdaq.com/symbol/umh^c
UMH^D,"UMH Properties, Inc.",n/a,n/a,n/a,https://old.nasdaq.com/symbol/umh^d
UA,"Under Armour, Inc.",2016,Consumer Non-Durables,Apparel,https://old.nasdaq.com/symbol/ua
UAA,"Under Armour, Inc.",n/a,Consumer Non-Durables,Apparel,https://old.nasdaq.com/symbol/uaa
UFI,"Unifi, Inc.",n/a,Consumer Non-Durables,Textiles,https://old.nasdaq.com/symbol/ufi
UNF,Unifirst Corporation,n/a,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/unf
UN,Unilever NV,n/a,Basic Industries,Package Goods/Cosmetics,https://old.nasdaq.com/symbol/un
UL,Unilever PLC,n/a,Basic Industries,Package Goods/Cosmetics,https://old.nasdaq.com/symbol/ul
UNP,Union Pacific Corporation,n/a,Transportation,Railroads,https://old.nasdaq.com/symbol/unp
UIS,Unisys Corporation,n/a,Technology,EDP Services,https://old.nasdaq.com/symbol/uis
UNT,Unit Corporation,n/a,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/unt
UMC,United Microelectronics Corporation,n/a,Technology,Semiconductors,https://old.nasdaq.com/symbol/umc
UNFI,"United Natural Foods, Inc.",2019,Consumer Non-Durables,Food Distributors,https://old.nasdaq.com/symbol/unfi
UPS,"United Parcel Service, Inc.",1999,Transportation,Trucking Freight/Courier Services,https://old.nasdaq.com/symbol/ups
URI,"United Rentals, Inc.",1997,Technology,Diversified Commercial Services,https://old.nasdaq.com/symbol/uri
USM,United States Cellular Corporation,1988,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/usm
UZA,United States Cellular Corporation,n/a,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/uza
UZB,United States Cellular Corporation,2014,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/uzb
UZC,United States Cellular Corporation,2015,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/uzc
X,United States Steel Corporation,n/a,Basic Industries,Steel/Iron Ore,https://old.nasdaq.com/symbol/x
UNH,UnitedHealth Group Incorporated,n/a,Health Care,Medical Specialities,https://old.nasdaq.com/symbol/unh
UTL,UNITIL Corporation,n/a,Public Utilities,Power Generation,https://old.nasdaq.com/symbol/utl
UNVR,Univar Solutions Inc.,2015,Consumer Durables,Specialty Chemicals,https://old.nasdaq.com/symbol/unvr
UVV,Universal Corporation,n/a,Consumer Services,Farming/Seeds/Milling,https://old.nasdaq.com/symbol/uvv
UHT,Universal Health Realty Income Trust,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/uht
UHS,"Universal Health Services, Inc.",n/a,Health Care,Hospital/Nursing Management,https://old.nasdaq.com/symbol/uhs
UVE,UNIVERSAL INSURANCE HOLDINGS INC,n/a,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/uve
UTI,Universal Technical Institute Inc,2003,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/uti
UNM,Unum Group,n/a,Finance,Accident &Health Insurance,https://old.nasdaq.com/symbol/unm
UNMA,Unum Group,2018,Finance,Accident &Health Insurance,https://old.nasdaq.com/symbol/unma
UE,Urban Edge Properties,2015,Finance,Real Estate,https://old.nasdaq.com/symbol/ue
UBA,Urstadt Biddle Properties Inc.,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/uba
UBP,Urstadt Biddle Properties Inc.,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/ubp
UBP^H,Urstadt Biddle Properties Inc.,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ubp^h
UBP^K,Urstadt Biddle Properties Inc.,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ubp^k
USFD,US Foods Holding Corp.,2016,Consumer Non-Durables,Food Distributors,https://old.nasdaq.com/symbol/usfd
USAC,"USA Compression Partners, LP",2013,Public Utilities,Natural Gas Distribution,https://old.nasdaq.com/symbol/usac
USNA,"USANA Health Sciences, Inc.",n/a,Consumer Durables,Specialty Chemicals,https://old.nasdaq.com/symbol/usna
USDP,USD Partners LP,2014,Transportation,Railroads,https://old.nasdaq.com/symbol/usdp
BIF,"USLIFE Income Fund, Inc.",n/a,n/a,n/a,https://old.nasdaq.com/symbol/bif
VFC,V.F. Corporation,n/a,Consumer Non-Durables,Apparel,https://old.nasdaq.com/symbol/vfc
EGY,"VAALCO Energy, Inc. ",n/a,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/egy
MTN,"Vail Resorts, Inc.",1997,Consumer Services,Services-Misc. Amusement & Recreation,https://old.nasdaq.com/symbol/mtn
VAL,Valaris plc,n/a,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/val
VALE,VALE S.A.,n/a,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/vale
VLO,Valero Energy Corporation,n/a,Energy,Integrated oil Companies,https://old.nasdaq.com/symbol/vlo
VHI,"Valhi, Inc.",n/a,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/vhi
VMI,"Valmont Industries, Inc.",n/a,Capital Goods,Metal Fabrications,https://old.nasdaq.com/symbol/vmi
VVV,Valvoline Inc.,2016,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/vvv
VAPO,"Vapotherm, Inc.",2018,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/vapo
VAR,"Varian Medical Systems, Inc.",n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://old.nasdaq.com/symbol/var
VGR,Vector Group Ltd.,n/a,Consumer Non-Durables,Farming/Seeds/Milling,https://old.nasdaq.com/symbol/vgr
VEC,"Vectrus, Inc.",2014,Consumer Services,Diversified Commercial Services,https://old.nasdaq.com/symbol/vec
VEDL,Vedanta  Limited,2013,Capital Goods,Metal Fabrications,https://old.nasdaq.com/symbol/vedl
VEEV,Veeva Systems Inc.,2013,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/veev
VEL,"Velocity Financial, Inc.",2020,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/vel
VNTR,Venator Materials PLC,2017,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/vntr
VTR,"Ventas, Inc.",n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/vtr
VNE,"Veoneer, Inc.",2018,Capital Goods,Auto Parts:O.E.M.,https://old.nasdaq.com/symbol/vne
VER,VEREIT Inc.,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/ver
VER^F,VEREIT Inc.,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ver^f
VRTV,Veritiv Corporation,2014,Consumer Services,Paper,https://old.nasdaq.com/symbol/vrtv
VZ,Verizon Communications Inc.,n/a,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/vz
VET,Vermilion Energy Inc.,n/a,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/vet
VRS,Verso Corporation,2016,Basic Industries,Paper,https://old.nasdaq.com/symbol/vrs
VCIF,Vertical Capital Income Fund,2019,n/a,n/a,https://old.nasdaq.com/symbol/vcif
VERT.U,"Vertiv Holdings, LLC",2018,n/a,n/a,https://old.nasdaq.com/symbol/vert.u
VRT,"Vertiv Holdings, LLC",2018,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/vrt
VRT.WS,"Vertiv Holdings, LLC",n/a,n/a,n/a,https://old.nasdaq.com/symbol/vrt.ws
VVI,Viad Corp,n/a,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/vvi
VICI,VICI Properties Inc.,2018,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/vici
VNCE,Vince Holding Corp.,2013,Consumer Services,Clothing/Shoe/Accessory Stores,https://old.nasdaq.com/symbol/vnce
VIPS,Vipshop Holdings Limited,2012,Consumer Services,Catalog/Specialty Distribution,https://old.nasdaq.com/symbol/vips
SPCE,"Virgin Galactic Holdings, Inc.",2017,Consumer Services,Transportation Services,https://old.nasdaq.com/symbol/spce
SPCE.U,"Virgin Galactic Holdings, Inc.",2017,n/a,n/a,https://old.nasdaq.com/symbol/spce.u
SPCE.WS,"Virgin Galactic Holdings, Inc.",n/a,n/a,n/a,https://old.nasdaq.com/symbol/spce.ws
VGI,Virtus Global Multi-Sector Income Fund,2012,n/a,n/a,https://old.nasdaq.com/symbol/vgi
ZTR,Virtus Total Return Fund Inc.,1988,n/a,n/a,https://old.nasdaq.com/symbol/ztr
V,Visa Inc.,n/a,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/v
VSH,"Vishay Intertechnology, Inc.",n/a,Capital Goods,Electrical Products,https://old.nasdaq.com/symbol/vsh
VPG,"Vishay Precision Group, Inc.",n/a,Capital Goods,Electrical Products,https://old.nasdaq.com/symbol/vpg
VIST,"Vista Oil & Gas, S.A.B. de C.V.",2019,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/vist
VSTO,Vista Outdoor Inc.,2015,Capital Goods,Ordnance And Accessories,https://old.nasdaq.com/symbol/vsto
VST,Vistra Energy Corp.,n/a,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/vst
VST.WS.A,Vistra Energy Corp.,n/a,n/a,n/a,https://old.nasdaq.com/symbol/vst.ws.a
VVNT,"Vivint Smart Home, Inc.",2017,Finance,Business Services,https://old.nasdaq.com/symbol/vvnt
VVNT.WS,"Vivint Smart Home, Inc.",n/a,n/a,n/a,https://old.nasdaq.com/symbol/vvnt.ws
VSLR,"Vivint Solar, Inc.",2014,Capital Goods,Building Products,https://old.nasdaq.com/symbol/vslr
VMW,"Vmware, Inc.",2007,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/vmw
VOC,VOC Energy Trust,2011,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/voc
VCRA,"Vocera Communications, Inc.",2012,Capital Goods,Telecommunications Equipment,https://old.nasdaq.com/symbol/vcra
VNO,Vornado Realty Trust,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/vno
VNO^K,Vornado Realty Trust,n/a,n/a,n/a,https://old.nasdaq.com/symbol/vno^k
VNO^L,Vornado Realty Trust,n/a,n/a,n/a,https://old.nasdaq.com/symbol/vno^l
VNO^M,Vornado Realty Trust,n/a,n/a,n/a,https://old.nasdaq.com/symbol/vno^m
VJET,voxeljet AG,2013,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/vjet
IAE,Voya Asia Pacific High Dividend Equity Income Fund,2007,n/a,n/a,https://old.nasdaq.com/symbol/iae
IHD,Voya Emerging Markets High Income Dividend Equity Fund,2011,n/a,n/a,https://old.nasdaq.com/symbol/ihd
VOYA,"Voya Financial, Inc.",2013,Finance,Life Insurance,https://old.nasdaq.com/symbol/voya
VOYA^B,"Voya Financial, Inc.",n/a,n/a,n/a,https://old.nasdaq.com/symbol/voya^b
IGA,Voya Global Advantage and Premium Opportunity Fund,2005,n/a,n/a,https://old.nasdaq.com/symbol/iga
IGD,Voya Global Equity Dividend and Premium Opportunity Fund,2005,n/a,n/a,https://old.nasdaq.com/symbol/igd
IDE,"Voya Infrastructure, Industrials and Materials Fund",2010,n/a,n/a,https://old.nasdaq.com/symbol/ide
IID,Voya International High Dividend Equity Income Fund,2007,n/a,n/a,https://old.nasdaq.com/symbol/iid
IRR,Voya Natural Resources Equity Income Fund,n/a,n/a,n/a,https://old.nasdaq.com/symbol/irr
PPR,Voya Prime Rate Trust,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ppr
VMC,Vulcan Materials Company,n/a,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),https://old.nasdaq.com/symbol/vmc
WTI,"W&T Offshore, Inc.",2005,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/wti
WPC,W. P. Carey Inc.,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/wpc
WRB,W.R. Berkley Corporation,n/a,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/wrb
WRB^B,W.R. Berkley Corporation,n/a,n/a,n/a,https://old.nasdaq.com/symbol/wrb^b
WRB^C,W.R. Berkley Corporation,n/a,n/a,n/a,https://old.nasdaq.com/symbol/wrb^c
WRB^D,W.R. Berkley Corporation,n/a,n/a,n/a,https://old.nasdaq.com/symbol/wrb^d
WRB^E,W.R. Berkley Corporation,n/a,n/a,n/a,https://old.nasdaq.com/symbol/wrb^e
WRB^F,W.R. Berkley Corporation,n/a,n/a,n/a,https://old.nasdaq.com/symbol/wrb^f
GRA,W.R. Grace & Co.,n/a,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/gra
GWW,"W.W. Grainger, Inc.",n/a,Consumer Services,Office Equipment/Supplies/Services,https://old.nasdaq.com/symbol/gww
WNC,Wabash National Corporation,1991,Capital Goods,Construction/Ag Equipment/Trucks,https://old.nasdaq.com/symbol/wnc
WBC,Wabco Holdings Inc.,n/a,Capital Goods,Auto Manufacturing,https://old.nasdaq.com/symbol/wbc
WDR,"Waddell & Reed Financial, Inc.",1998,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/wdr
WD,"Walker & Dunlop, Inc.",2010,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/wd
WMT,Walmart Inc.,n/a,Consumer Services,Department/Specialty Retail Stores,https://old.nasdaq.com/symbol/wmt
DIS,Walt Disney Company (The),n/a,Consumer Services,Services-Misc. Amusement & Recreation,https://old.nasdaq.com/symbol/dis
HCC,"Warrior Met Coal, Inc.",2017,Energy,Coal Mining,https://old.nasdaq.com/symbol/hcc
WPG,Washington Prime Group Inc.,2014,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/wpg
WPG^H,Washington Prime Group Inc.,n/a,n/a,n/a,https://old.nasdaq.com/symbol/wpg^h
WPG^I,Washington Prime Group Inc.,n/a,n/a,n/a,https://old.nasdaq.com/symbol/wpg^i
WRE,Washington Real Estate Investment Trust,n/a,n/a,n/a,https://old.nasdaq.com/symbol/wre
WCN,"Waste Connections, Inc.",n/a,Public Utilities,Environmental Services,https://old.nasdaq.com/symbol/wcn
WM,"Waste Management, Inc.",n/a,Public Utilities,Environmental Services,https://old.nasdaq.com/symbol/wm
WAT,Waters Corporation,1995,Capital Goods,Biotechnology: Laboratory Analytical Instruments,https://old.nasdaq.com/symbol/wat
WSO,"Watsco, Inc.",n/a,Consumer Durables,Industrial Machinery/Components,https://old.nasdaq.com/symbol/wso
WSO.B,"Watsco, Inc.",n/a,n/a,n/a,https://old.nasdaq.com/symbol/wso.b
WTS,"Watts Water Technologies, Inc.",1986,Capital Goods,Metal Fabrications,https://old.nasdaq.com/symbol/wts
W,Wayfair Inc.,2014,Consumer Services,Catalog/Specialty Distribution,https://old.nasdaq.com/symbol/w
WBS,Webster Financial Corporation,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/wbs
WBS^F,Webster Financial Corporation,n/a,n/a,n/a,https://old.nasdaq.com/symbol/wbs^f
WEC,"WEC Energy Group, Inc.",n/a,Public Utilities,Power Generation,https://old.nasdaq.com/symbol/wec
WEI,Weidai Ltd.,2018,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/wei
WRI,Weingarten Realty Investors,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/wri
WMK,"Weis Markets, Inc.",n/a,Consumer Services,Food Chains,https://old.nasdaq.com/symbol/wmk
WBT,"Welbilt, Inc.",2016,Technology,Industrial Machinery/Components,https://old.nasdaq.com/symbol/wbt
WFC,Wells Fargo & Company,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/wfc
WFC^L,Wells Fargo & Company,n/a,n/a,n/a,https://old.nasdaq.com/symbol/wfc^l
WFC^N,Wells Fargo & Company,n/a,n/a,n/a,https://old.nasdaq.com/symbol/wfc^n
WFC^O,Wells Fargo & Company,n/a,n/a,n/a,https://old.nasdaq.com/symbol/wfc^o
WFC^P,Wells Fargo & Company,n/a,n/a,n/a,https://old.nasdaq.com/symbol/wfc^p
WFC^Q,Wells Fargo & Company,n/a,n/a,n/a,https://old.nasdaq.com/symbol/wfc^q
WFC^R,Wells Fargo & Company,n/a,n/a,n/a,https://old.nasdaq.com/symbol/wfc^r
WFC^T,Wells Fargo & Company,n/a,n/a,n/a,https://old.nasdaq.com/symbol/wfc^t
WFC^V,Wells Fargo & Company,n/a,n/a,n/a,https://old.nasdaq.com/symbol/wfc^v
WFC^W,Wells Fargo & Company,n/a,n/a,n/a,https://old.nasdaq.com/symbol/wfc^w
WFC^X,Wells Fargo & Company,n/a,n/a,n/a,https://old.nasdaq.com/symbol/wfc^x
WFC^Y,Wells Fargo & Company,n/a,n/a,n/a,https://old.nasdaq.com/symbol/wfc^y
WFC^Z,Wells Fargo & Company,n/a,n/a,n/a,https://old.nasdaq.com/symbol/wfc^z
EOD,Wells Fargo Global Dividend Opportunity Fund,2007,n/a,n/a,https://old.nasdaq.com/symbol/eod
WELL,Welltower Inc.,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/well
WCC,"WESCO International, Inc.",1999,Consumer Non-Durables,Telecommunications Equipment,https://old.nasdaq.com/symbol/wcc
WST,"West Pharmaceutical Services, Inc.",n/a,Basic Industries,Specialty Chemicals,https://old.nasdaq.com/symbol/wst
WAL,Western Alliance Bancorporation,2005,Finance,Major Banks,https://old.nasdaq.com/symbol/wal
WALA,Western Alliance Bancorporation,2016,Finance,Major Banks,https://old.nasdaq.com/symbol/wala
WEA,Western Asset Bond Fund,2002,n/a,n/a,https://old.nasdaq.com/symbol/wea
TLI,Western Asset Corporate Loan Fund Inc,1998,n/a,n/a,https://old.nasdaq.com/symbol/tli
EMD,Western Asset Emerging Markets Debt Fund Inc,n/a,n/a,n/a,https://old.nasdaq.com/symbol/emd
GDO,Western Asset Global Corporate Defined Opportunity Fund Inc.,2009,n/a,n/a,https://old.nasdaq.com/symbol/gdo
EHI,Western Asset Global High Income Fund Inc,2003,n/a,n/a,https://old.nasdaq.com/symbol/ehi
HIX,Western Asset High Income Fund II Inc.,1998,n/a,n/a,https://old.nasdaq.com/symbol/hix
HIO,"Western Asset High Income Opportunity Fund, Inc.",n/a,n/a,n/a,https://old.nasdaq.com/symbol/hio
HYI,Western Asset High Yield Defined Opportunity Fund Inc.,2010,n/a,n/a,https://old.nasdaq.com/symbol/hyi
SBI,Western Asset Intermediate Muni Fund Inc,1992,n/a,n/a,https://old.nasdaq.com/symbol/sbi
IGI,Western Asset Investment Grade Defined Opportunity Trust Inc.,2009,n/a,n/a,https://old.nasdaq.com/symbol/igi
PAI,Western Asset Investment Grade Income Fund Inc.,n/a,n/a,n/a,https://old.nasdaq.com/symbol/pai
MMU,"Western Asset Managed Municipals Fund, Inc.",1992,n/a,n/a,https://old.nasdaq.com/symbol/mmu
WMC,Western Asset Mortgage Capital Corporation,2012,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/wmc
DMO,Western Asset Mortgage Opportunity Fund Inc.,2010,n/a,n/a,https://old.nasdaq.com/symbol/dmo
MTT,Western Asset Municipal Defined Opportunity Trust Inc,2009,n/a,n/a,https://old.nasdaq.com/symbol/mtt
MHF,"Western Asset Municipal High Income Fund, Inc.",1988,n/a,n/a,https://old.nasdaq.com/symbol/mhf
MNP,"Western Asset Municipal Partners Fund, Inc.",1993,n/a,n/a,https://old.nasdaq.com/symbol/mnp
GFY,Western Asset Variable Rate Strategic Fund Inc.,2004,n/a,n/a,https://old.nasdaq.com/symbol/gfy
WIW,Western Asset/Claymore U.S Treasury Inflation Prot Secs Fd 2,2004,n/a,n/a,https://old.nasdaq.com/symbol/wiw
WIA,Western Asset/Claymore U.S. Treasury Inflation Prot Secs Fd,2003,n/a,n/a,https://old.nasdaq.com/symbol/wia
WES,"Western Midstream Partners, LP",2012,Public Utilities,Natural Gas Distribution,https://old.nasdaq.com/symbol/wes
WU,Western Union Company (The),n/a,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/wu
WAB,Westinghouse Air Brake Technologies Corporation,n/a,Capital Goods,Railroads,https://old.nasdaq.com/symbol/wab
